,dispersions,dispersions_norm,highly_variable,means,n_cells,var_names
20154,2.2645578699825735,-0.07144544273614883,0,0.11686786119826022,7078,ZNF318
20155,2.161366679101733,-0.2826196253299713,0,0.054686395462047704,4000,ZNF319
20156,2.194354762664572,-0.5378521680831909,0,0.48294832050892655,31868,ZNF32
20157,2.2121173737642357,-0.1787615716457367,0,0.060366425664524194,4510,ZNF320
20158,2.154339969916936,-0.29699936509132385,0,0.1799675756849169,13104,ZNF322
20159,2.2760996671156826,-0.047825887799263,0,0.14557363276637172,7110,ZNF324
20160,2.2222791002178663,-0.1579662561416626,0,0.029264308755332168,1571,ZNF324B
20161,2.253424358299788,-0.09422945976257324,0,0.3425781151335595,21419,ZNF326
20162,2.332080347154625,0.06673500686883926,0,0.06143231330328999,2863,ZNF329
20163,2.2224620223059577,-0.15759190917015076,0,0.39917768272724313,27295,ZNF330
20164,3.717508670709708,0.4012419283390045,0,1.6182299412561807,55918,ZNF331
20165,2.2565378993529746,-0.08785779774188995,0,0.097348352173084,4973,ZNF333
20166,2.1025193785271292,-0.4030468761920929,0,0.013208436565599346,1139,ZNF334
20167,2.3134524527090528,0.028614208102226257,0,0.2226915140851685,11778,ZNF335
20168,2.225673682453248,-0.15101945400238037,0,0.08385245812207374,4855,ZNF337
20169,2.1759283008935038,-0.2528201937675476,0,0.028263839682367634,1883,ZNF337-AS1
20170,2.286317950364987,-0.026914821937680244,0,0.3540185841270268,20004,ZNF33A
20171,2.242341117473533,-0.11691060662269592,0,0.2076678227283277,11970,ZNF33B
20172,2.213077046065048,-0.17679767310619354,0,0.06743180134409674,4109,ZNF34
20173,2.1286670960082907,-0.3495372533798218,0,0.03753372890326923,2953,ZNF341
20174,2.0292959439784712,-0.5528939962387085,0,0.005173712466874708,501,ZNF341-AS1
20175,2.2127213002152915,-0.17752568423748016,0,0.030251107325603727,1729,ZNF343
20176,2.3840177049586977,0.17302149534225464,0,0.06713225287485378,3000,ZNF345
20177,2.247918398003919,-0.10549706220626831,0,0.06860554291455886,3726,ZNF346
